song_name,name,song_id,cluster
Poison,Gin Wigmore,3qgBUvehyhDxr4etxLAe2C,2
The Day We Caught The Train,Ocean Colour Scene,1HkgXusDtcdUch40stX4vp,3
Moving,Kate Bush,1PtXEYrahu8Vg2rhpJBoqt,5
Beach Baby,The First Class,4fsw79o9lXmxKAucd56Cbm,0
Everything I Got,The Heavy,68xbGVivncbVj1K8vOSrWx,2
Mr Apollo - 2007 Remaster,The Bonzo Dog Band,77bmzTueGhnaKTac40j0p5,0
Diamonds,Rihanna,5pDUMdIiW0rNLzFryqpC9j,2
Won't Get Fooled Again - Original Album Version,The Who,7iLGljK0LNpGamQQEOuCRC,3
Jubilee - 2012 Remaster,Blur,5R7Vhx8xJyzi5r5tLLrlPS,3
Mesmer,CousteauX,7IF0V3GWpykg3rgs1aEl7X,0
How Ya Like Me Now,Kool Moe Dee,7vbncEwhWfQes0OLEUeIxb,3
Just Lookin',The Charlatans,3n7pxAJPMu63o0SbPZLXl2,0
Ain't Nobody,Rufus,2U9ZiN2oOIPRKFUzLgOCXU,2
Ain't Nobody,Chaka Khan,2U9ZiN2oOIPRKFUzLgOCXU,2
Medicated Goo,P.P. Arnold,573str9bVeHiYaNrnKCC0m,0
Free,Florence + The Machine,7H7SHw3YWXhb4zYqyoPNa1,2
Love Is Lost,David Bowie,6c2N8YRRqjtevGfIJovXGP,2
If I Was,Midge Ure,1wXgh6i9LOQImff92FLnKe,3
Here Comes My Baby,The Tremeloes,4jKq3767lb2mWKCvas6E7Z,0
Tell Laura I Love Her,Ricky Valance,77RGXccaKCPp3sLlP5eOOR,1
Firework,Katy Perry,4TVuirwgzxe9fWRBoWtPpq,0
Just A Gigolo - Remastered,Louis Prima,6lYeYgSkWh6TZDQy6YZuvG,1
Guns of Navarone,The Skatalites,5lE8Y3mM3eeTUl4A549jVx,0
All American Girls,Sister Sledge,28gKFaRNe013GtaKLtiHbH,2
Move,Inspiral Carpets,6v8yK3jV8Gaqij8XTBbG9w,3
Go Buddy Go - 1996 Remaster,The Stranglers,61QrQ56GkLXa4D81C3aKrq,2
You Are My Sunshine,Jimmie Davis,36v4azMe26MuW4XDg28MkL,5
Ordinary World,Duran Duran,0wokCRaKD0zPNhMRXAgVsr,2
Hunger,Florence + The Machine,6HJcuxVgYjxcYDnPG0ystc,5
A Teenager In Love,Dion & The Belmonts,6AhHYWJOBMRjEi2z1tWpYa,1
Room At The Top,Adam Ant,2mtJGXby8Pst0keW1FP0iI,2
You Woke up My Neighbourhood,Billy Bragg,19Bgm8w87aDLkmZGWVI5Fu,0
First,Cold War Kids,0kuSx4Cm1q6N6pOmCI9CRY,3
Shut Up Kiss Me,Angel Olsen,5uZLsGY9fknBd5Rxr7AIss,0
Take the Long Way Home - End of the Road Mix,Faithless,14gCzUHZRZKt2UyrrosQMI,2
Slip-In Mules,Sugar Pie DeSanto,6csem6tEhhkajgNUhIDFB1,0
Close Every Door To Me,Andrew Lloyd Webber,43ewVooFkteYoNxYcKgINl,5
Close Every Door To Me,Gary Bond,43ewVooFkteYoNxYcKgINl,5
Close Every Door To Me,"""Joseph And The Amazing Technicolor Dreamcoat"" 1973 London Cast",43ewVooFkteYoNxYcKgINl,5
Free Your Mind,En Vogue,2vG1yrWSMiL6egg6w4e9ma,0
Guilty,Paloma Faith,3oHmuf8q94s5eMVb2lGaMp,2
Ain't Talkin' 'Bout Dub,Apollo 440,0lk1zdGFPEv6U7omOAqhSs,0
Dance Away,Roxy Music,51lKXfD2QexOGrBjhnJ3vQ,2
I'm Throwing My Arms Around Paris,Morrissey,31z2ZI2yJpQQMGZ0yDyQCF,2
I Surrender,Fontella Bass,3osIiNeeYjPJrIbl24qw4G,1
Dumb Things,Paul Kelly,5Z4D4L3Q86FckVfIMG8fOQ,3
Don't Be Cruel - Radio Edit,Bobby Brown,3YDlzGn9svFtz7uPVWThCZ,0
Rocky Raccoon - Remastered 2009,The Beatles,1ITQbrueGLl581a25XXm9c,0
Hungry Like the Wolf - 2009 Remaster,Duran Duran,39lSeqnyjZJejRuaREfyLL,3
The Pretender,Foo Fighters,7x8dCjCr0x6x2lXKujYD34,0
Maps,Yeah Yeah Yeahs,5ypaZzzhcVYoy8BYSkbfih,0
Fly On the Windscreen (Final),Depeche Mode,6S6FxGDf2XWDify6GSXEp2,2
Glad All Over,The Dave Clark Five,2xvDWGaZDw4Cnp5N3vrCZe,3
Waving Flags,Sea Power,73s1PmlZAHMAY4jZwBQgyi,0
Too Late For Goodbyes,Julian Lennon,2SPU97neddixGZ3wCMLAwx,2
My Science Fiction Twin,Elvis Costello,1vKxZ8LFgymkkEFLVZNK58,0
Jenny Don't Be Hasty,Paolo Nutini,3G3GZnfjmypPEdkItAofp8,0
Dandelion,The Rolling Stones,3ko5VTmUFdglerQWaMKak1,0
Breathing,Kate Bush,5IyVGLSy6lkbXOesezhyqO,1
Do You Want to Dance,Cliff Richard & The Shadows,4eSd7tSn7fT2j3rLLi0WbU,0
Sexed Up,Robbie Williams,6xwsfXjIXJgJjumbxdJiLi,3
King of the Kerb,Echobelly,5xvVqECUVNTBGbnPEzqn3I,0
2013,Primal Scream,65ZWQ9O1QBBUj9G8uM03Kn,0
Needles In The Camel's Eye - 2004 Digital Remaster,Brian Eno,79oH2M0vWq9bRYpNTCrlHu,2
i,Nicola Roberts,7H4qXpFesxxmOkLMUUay16,2
Foggy Notion,The Velvet Underground,1zeLiWI2FakWUHNbvw4Na5,3
Head Happy With Wine (01-14-53),Sticks McGhee,01D8CjPps7C2gZV41pNwGc,1
I'm Not The Only One,Sam Smith,7795WJLVKJoAyVoOtCWqXN,1
The Impossible Dream,Scott Walker,3POD9xHe8PUoRbD3i5KcNZ,1
Castles In The Sky - Radio Mix,Ian van Dahl,3KhoIbIPMmoGthbBAPxgOK,2
Castles In The Sky - Radio Mix,Marsha,3KhoIbIPMmoGthbBAPxgOK,2
"If You Want To Sing Out, Sing Out",Yusuf / Cat Stevens,340t55txxJWQmTFK7wARZh,1
The Pretty Things Are Going to Hell,David Bowie,1Q040vsWjRp8pLejxDZlLN,3
Who Loves You,Frankie Valli & The Four Seasons,587P51HbZkZCjq9foest2V,0
Whispers In The Hall,Chromatics,2hi57S3AMnVyoPAEK8d2IL,2
Bedshaped,Keane,17xGX76BVzLRSbpYteAGR4,1
I'm Alive,The Hollies,5KnoGzqktzPxHC38VQgWha,2
Blue Day,Mi-Sex,5Pq42593Ef6UpMNaceIm7i,1
Let The Music Play,Barry White,2sR6PY1YgPZTB8hZflRbFq,0
Everyday,Buddy Holly,39lnzOIUCSNaQmgBHoz7rt,1
Everyday,The Crickets,39lnzOIUCSNaQmgBHoz7rt,1
Me Myself And I,De La Soul,1o7pq0fvaVfQSKOKwQAHSo,0
Pull Up To The Bumper,Grace Jones,3a5l5ngK3O7sprzL3FUoAs,3
If It Ain't Broke,Jim Bob,4wtceo8hB88nWMBHpsaODf,2
罪と罰,Sheena Ringo,5z4fiEjLBLPGXF3Zk2PF3g,0
Horses,Chris Rea,0iLtEtY7varqkWvozqFzwD,4
Soul Man - Live,The Blues Brothers,5z2F9FkKdhd9HOSTI1GxRq,0
St. Elmos Fire (Man in Motion),John Parr,1A2PWRltFrX8iB8IP3CUgo,0
Mother Of Pearl,Roxy Music,4yDPUrGef0gWT4LSS13lwy,0
The Night the Floor Fell In,Billy Cotton & His Band,0aNcsWdP3ObGQ5chaXcyQA,1
My Funny Valentine,Chet Baker,4l9hml2UCnxoNI3yCdL1BW,5
Love to Hate You,Erasure,1E1JbRFViYgm5meB1cGkqP,2
And So Is Love - 2011 Remastered Version,Kate Bush,3LRh2uWro1wGFppX0qBMMZ,5
Happy Now,Take That,1LWZcFoaGQPNNn0vdHl0zn,2
I Heard a Rumour,Bananarama,1VfRNqurZVZ0eG5stJXQWd,2
Hersham Boys,Sham 69,79JfsmEPNIABOIsHc49XzD,0
Waiting For The End Of The World,Elvis Costello,3nSgRpyy7gujpUSIsdECvO,3
Do What You Want,OK Go,0vDbPNJToCssVuKVaRXz6o,3
Dollar Days,David Bowie,2AD2Xa5MkgF0xJBE1cFZwe,2
Main Theme: The Addams Family - Vocal Version,Vic Mizzy and His Orchestra and Chorus,00oHVAstyM08Q82e2XYvkS,1
Pistol Packin' Mama,Bing Crosby,79OPwuzKgewNvfSZEihQSL,1
Pistol Packin' Mama,The Andrews Sisters,79OPwuzKgewNvfSZEihQSL,1
I'm in the Mood for Love,Little Jack Little,7aQNmRs8azypDOnhSOmAQM,1
I'm Five Years Ahead of My Time,The Third Bardo,1pS5b7vdEMS4fP1KLfgH1B,0
Lot 105 - 2012 Remaster,Blur,0QxHHPdb95eTxqFkaSZCD2,3
Paying The Cost To Be The Boss,B.B. King,1HK0gVdcEwTUaJzCTNhjA3,2
Paying The Cost To Be The Boss,The Rolling Stones,1HK0gVdcEwTUaJzCTNhjA3,2
Fun House,The Stooges,07qoAjE0wObVAAfyIevTNV,0
Dippin My Feet,Rick Astley,0hb9885MfdqibhnFysxCon,0
Sweet Saturn Mine,The Moonlandingz,7nAWCllwPCMNpPRDOP1eMF,2
Pray,MC Hammer,0l7CcMTq1k965KZPaAtsmR,2
My Enemy,CHVRCHES,5YLuXKsZ02FNK9MyaKi9Uw,2
My Enemy,Matt Berninger,5YLuXKsZ02FNK9MyaKi9Uw,2
Gepetto,Belly,1GB1oyt7Ar8GWa76B4dV1h,3
Mama Used To Say,Junior,3DRyJ7FT8yCLtF0e6K5JeG,2
Not Alone,Bernard Butler,1QdxOn9DRZ3wrbaE2tRwfR,2
Red Rain,Peter Gabriel,3T855kuZheheMdFvCo4txV,3
When You're Young And In Love,The Flying Pickets,7h0RgnVGFWsQ8456BgWLV3,1
You've Got To Pick A Pocket Or Two,Lionel Bart,2E50nvVPQwSELLXYnKYOaT,5
You've Got To Pick A Pocket Or Two,Ron Moody,2E50nvVPQwSELLXYnKYOaT,5
You've Got To Pick A Pocket Or Two,Keith Hampshire,2E50nvVPQwSELLXYnKYOaT,5
You've Got To Pick A Pocket Or Two,Orchestra,2E50nvVPQwSELLXYnKYOaT,5
Road,Paul McCartney,4WevABOVwhKu7Qi9miMmBh,3
Roots - Single Mix,Show Of Hands,5ZtcQQcq8vg3ppd3PShkxZ,2
Do It Clean,Echo & the Bunnymen,3ZFs43vZvn6m1udcPxvJFn,0
S.O.F.T.,Elastica,6RBWThbazCoP3jRl7ADQgf,2
Arlington Way,Cerys Matthews,1ddWQMXcnxfHUkv6xxlWd1,2
Red Berry Joy Town,The Wonder Stuff,1MrejDgpea0RzGELsNIrxL,2
Voodoo Child (Slight Return),Jimi Hendrix,2AxCeJ6PSsBYiTckM0HLY7,0
Pinball Wizard - Original Album Version,The Who,5uOTvcWHsvvDQ8z1Q9K64f,2
You Still Believe In Me - Mono,The Beach Boys,4fJtDPJ2NiLfFfZfu8HyYc,0
Splish Splash,Bobby Darin,40fD7ct05FvQHLdQTgJelG,3
(Do You Remember) The Saturday Gigs? - Alternate Version,Mott The Hoople,1pYOtBQg5K7zCU1eTHJhJv,3
3 O'Clock Blues,B.B. King,1NsSyOfXzjmArdZSXyuxvP,1
Cups,Lulu & The Lampshades,4OjppKO8Ib7sagDwDCeWHY,0
Water Under The Bridge,Adele,7xfzwPasShmaPL7gB7va3J,2
Duke Of Earl,Gene Chandler,3qK2ZChVMlJdcYtHwHaNX0,1
Santa Cruz (You're Not That Far),The Thrills,0goM5Qsfwgcd06moZiJZCa,3
Cross Your Fingers,Laura Marling,7F4JxnyVF8zcAfNcRyWqC6,3
I Ain't Got Nobody,Sophie Tucker,3bEu0XubNa38KK5mewYbri,5
I Ain't Got Nobody,Miff Mole's Molers,3bEu0XubNa38KK5mewYbri,5
Till the End of the Day - Mono Mix,The Kinks,014NOunS25K1LbcM6DlQ5I,3
Daytona Demon,Suzi Quatro,0FMJqVpe7ePbkwKWvO7lc3,3
I Want to Wake Up - 2018 Remaster,Pet Shop Boys,1jGlnDq1623y3mZN8kMQDS,0
"Wise Up! Sucker - 7"" Version",Pop Will Eat Itself,7rPX8BGDGQjWbfCkdWhMn9,0
25,The Pretty Reckless,7pd7q8H3gCSaTr2Gr87hyk,3
Planet Earth - 2010 Remaster,Duran Duran,4PlEBjN3ntjMWDF5gvGDSF,3
"Lord's My Shepherd, The (Crimond)",York Minster Choir,0YA2fbVP3D2je6l2k1uBr0,1
"I Could Have Danced All Night - from ""My Fair Lady""",Julie Andrews,6RK76ikiQGgAxRb7AKN5f3,1
"I Could Have Danced All Night - from ""My Fair Lady""",Philippa Bevans,6RK76ikiQGgAxRb7AKN5f3,1
"I Could Have Danced All Night - from ""My Fair Lady""",Rosemary Gaines,6RK76ikiQGgAxRb7AKN5f3,1
"I Could Have Danced All Night - from ""My Fair Lady""",Colleen O'Connor,6RK76ikiQGgAxRb7AKN5f3,1
"I Could Have Danced All Night - from ""My Fair Lady""",Muriel Shaw,6RK76ikiQGgAxRb7AKN5f3,1
"I Could Have Danced All Night - from ""My Fair Lady""",Gloria van Dorpe,6RK76ikiQGgAxRb7AKN5f3,1
"I Could Have Danced All Night - from ""My Fair Lady""",The Original Broadway Cast Of My Fair Lady,6RK76ikiQGgAxRb7AKN5f3,1
Take Me Home,Thea Gilmore,3xn6mRjOU4zD2195aG2bBf,5
I Have A Dream,ABBA,1PtJclc46wTk367PlsU6Uj,1
Success,Loretta Lynn,4fX4UZoFqtNI8RoVMJXImQ,1
Union of the Snake - 2010 Remaster,Duran Duran,3JpaL6FMH9kjVWMA1mTmRl,2
Hurry On Home,Sleater-Kinney,3TXGnuc8HDHPRWawTcbg7B,3
Destination Calabria - Radio Edit,Alex Gaudino,5TmFTHZp7HjBXjjsFvCY6h,3
Destination Calabria - Radio Edit,Crystal Waters,5TmFTHZp7HjBXjjsFvCY6h,3
Can't Stop This Thing We Started,Bryan Adams,4e80zUwo7YuhNHs9OokSG0,0
Time Is Running Out,Apollo 440,1D2j6pnnMigomGUx1qgukh,3
It Ain't Easy - 2012 Remaster,David Bowie,0xRUwscEziliaWCsmq7n2w,3
How Do You Do It? - Mono,Gerry & The Pacemakers,601a0vnyLYe7pzLKVjKSha,0
Live and Let Live - 2015 Remaster,Love,0WjdJ8VG5rbjMmFWfYR5HG,2
Come On Closer,Jem,1Q9wJvNEfA3pTjueTX5T8Q,2
Carry On,fun.,5xZjfKSfTooDP2rcAgjxlH,0
Moving (Remastered),Suede,67iuAjOodlCEhYFhdBwrzf,0
First And Second Law,Flanders & Swann,6oCBw8UAaGSx9PNg7LFevE,1
Famine,Sinéad O'Connor,1fX0cgWD9szU7xd3wmgddw,2
Gypsy: Everything's Coming Up Roses,Jule Styne,2bnKmF9NBFL1k81BhOi40b,1
Gypsy: Everything's Coming Up Roses,Ethel Merman,2bnKmF9NBFL1k81BhOi40b,1
Gypsy: Everything's Coming Up Roses,Milton Rosenstock,2bnKmF9NBFL1k81BhOi40b,1
Badaboum,Hooverphonic,32Yx2P6HiUKDF8YZ6SuwYQ,3
Golden Hours - 2004 Remaster,Brian Eno,0ikLV7zMypPFyLH57cKpRO,4
"Independent Women, Pt. 1",Destiny's Child,69XUpOpjzDKcfdxqZebGiI,2
Hey St. Peter,Flash and the Pan,0LjtuCIQ9VNBnNgH1Wpe7S,0
Look Down,Ian Tucker,2koYHPmR7nERQx7JQgrcii,1
Look Down,"""Les Misérables Original London Cast"" Ensemble",2koYHPmR7nERQx7JQgrcii,1
Rio,Mark Owen,4qB6O1F74AtbVSzsIDVKUA,0
I Can't Stand My Baby,The Rezillos,3AvhbvM8MwCTGFXg4STokC,3
Summer Son,Texas,2ARTskci0SwksWtNvOgirP,2
Wild Is the Wind,Johnny Mathis,4Kngw1Y5LdXyVRorDQQbrL,5
Taking Over,Miles Kane,2U5ZbeeC21mpauHkSd65BU,2
Tightrope (feat. Big Boi) - Big Boi Vocal Edit,Janelle Monáe,1ljzHUgt2SU2ADkhfa9eBC,2
Tightrope (feat. Big Boi) - Big Boi Vocal Edit,Big Boi,1ljzHUgt2SU2ADkhfa9eBC,2
Saturday Night,Suede,7rB0RovSa3rjGQmIdxqAH1,0
Exactly Like You,Quintette du Hot Club de France,5lhgz9sQ09r5VeeTQZziHd,4
Oh What a Circus,David Essex,0iFRh53ITqlh26qTpzUoZX,0
Save a Prayer - 2009 Remaster,Duran Duran,1ff8lsrJ2kuZuofMw81EQo,2
All of My Thoughts,Spiritualized,3IwLbpcJuoFBdqod2XwDZa,0
Head over Feet - 2015 Remaster,Alanis Morissette,735rjks7kQgWCjTQlIHMuH,3
"If You Leave - From ""Pretty In Pink""",Orchestral Manoeuvres In The Dark,05oFyvdztPdpwSwpoclD4c,3
The War Song - Remastered 2003,Culture Club,1UjdzJkBwidn55CUo5TB1O,3
Formidable Cool,Wolf Alice,6MUmOqr4xP2fwgCjR2BTLn,2
Mr Tembo,Damon Albarn,5oLOgSExVFBBzYTXVblcwu,3
Rip It Up,Jet,4m7zo4TYEvUO082ocmbI0Y,3
"Hey, Hey Take Me Away",Ian Dury,152mWzIlK36XCx3pBX7uBu,2
"Hey, Hey Take Me Away",The Blockheads,152mWzIlK36XCx3pBX7uBu,2
You're Still My Man,Whitney Houston,2csRQWI7A2FjLYBQBiAIoi,1
"Poor, Poor Joseph",Andrew Lloyd Webber,7nYV5aMrcXRsfKkQvIOQW0,5
"Poor, Poor Joseph",Riggs O’Hara,7nYV5aMrcXRsfKkQvIOQW0,5
"Poor, Poor Joseph",Gordon Waller,7nYV5aMrcXRsfKkQvIOQW0,5
"Poor, Poor Joseph",Peter Reeves,7nYV5aMrcXRsfKkQvIOQW0,5
"Poor, Poor Joseph","""Joseph And The Amazing Technicolor Dreamcoat"" 1973 London Cast",7nYV5aMrcXRsfKkQvIOQW0,5
Why Do Fools Fall In Love,Frankie Lymon & The Teenagers,2BZHNcD8DyQ48Uul1THQkC,2
200 Bars,Spiritualized,5ZYIgkSIozuxJn1du5db85,4
While You're out Looking for Sugar,Honey Cone,3beTYEKYjx1Aw1NUPwCLPn,3
I Believe,Elmore James,0VDlEQ9KNb4Xf0Y11ztmZN,1
Don't Eat The Yellow Snow,Frank Zappa,1QY4TdhuNIOX2SHLdElzd5,0
Johnny Panic And The Bible Of Dreams,Tears For Fears,5mAT3QC9Y4bDM3HUEreYgh,0
Liiines,Ghostpoet,1pSdoZS7mBRSp8pxX2Fm9j,0
My Generation,The Who,2EMmHEhCZSMMEM85HTFJvj,2
Aqualung,Jethro Tull,5UuikgHTxSRFRnC0zXx10i,2
Rock with You - Single Version,Michael Jackson,7oOOI85fVQvVnK5ynNMdW7,3
Wallace & Gromit,Julian Nott,6DWohjBrR8myDqpYtWXfXX,3
Wallace & Gromit,Rupert Gregson-Williams,6DWohjBrR8myDqpYtWXfXX,3
Wallace & Gromit,James Michael Dooley,6DWohjBrR8myDqpYtWXfXX,3
Wallace & Gromit,Lorne Balfe,6DWohjBrR8myDqpYtWXfXX,3
Wallace & Gromit,Alastair King,6DWohjBrR8myDqpYtWXfXX,3
Kerry Kerry,Cinerama,3Vgu0mtimwL7jska8UdPio,0
No Brakes,Little Boots,63gfejhYyJo1KhjJJ06wAt,2
This Wild Darkness - Edit,Moby,5ivnEtHX6OExzDKUWA4AE1,0
There's a Barbarian in the Back of My Car,Voice Of The Beehive,7djkybOOCTzY2REpR4HXdd,2
Funky Street,Arthur Conley,6uu9g2xpWSPda9SFPvrAmO,0
Smells Like Teen Spirit,Paul Anka,1s1Xuso8GPHbOc5UCvVck3,0
All My Life,Foo Fighters,6tsojOQ5wHaIjKqIryLZK6,0
Goo Goo Muck,The Cramps,3EEd6ldsPat620GVYMEhOP,2
Everybody Needs Somebody to Love,Wilson Pickett,79xMYxIo2WHGwaXSv4zvN4,0
Helpless - Mono Version,Kim Weston,14VLPV5U9S6bWbM2nOxs83,0
Rather Be,The Verve,4xv85kzRVjvoxWmqvG7NZY,2
Hoodoo - 2009 Remastered,Alison Moyet,2uJxTwsH0PvxJUzZgJj2Sk,0
Kiss from a Rose,Seal,3YKptz29AsOlm7WAVnztBh,5
Black Country Rock - 2015 Remaster,David Bowie,1SJyT00XqCV0qdEg6XX6PL,3
Puss 'n Boots,Adam Ant,2RiRzIipiyMNtHKE9tzARx,3
I Can't Stand It,The Soul Sisters,3LY9qYimjPrLSaoOxmliaV,0
MUST I EVOLVE? - Radio Edit,Jarvis Cocker,2uCENpb6oGKjnpuL0Pcl0L,2
Black Tie White Noise - 2003 Remaster,David Bowie,57epoi5Tab9SB8L5bdZBRF,3
Song For The Lonely,Drugstore,3GP1cvdLQYg5da9Gy5vrZL,3
My Own Soul’s Warning,The Killers,4mtracN0MNSzOGPHod4yIi,0
Phoenixes,Emmy The Great,6on7dRQWeqOz9aQX50p7nb,1
A Good Night's Sleep And A Cab Fare Home,The Strypes,0kbzOPnaEpGF7CU4mmNilO,2
Fings Ain't Wot They Used to Be,Max Bygraves,4hXq97wD8y8Zmhj8b2cQdi,5
On The Turning Away - 2011 Remastered Version,Pink Floyd,0R797G9o4tkDfRZj6KMnHS,1
Go Gentle,Robbie Williams,2zmKgJFrzqblVAJGdUwcLd,5
Ikea,Mitch Benn,3iF5kEGeIMzeZeUCAPUUyh,3
Ikea,The Distractions,3iF5kEGeIMzeZeUCAPUUyh,3
Roll Over Lay Down,Status Quo,4TkTKQNzc8u1j80BGDYzcK,3
Haunted By You,Gene,7Kr4CgONdEFtPAmcJ16Edf,0
Dance On,The Shadows,0aOA3E93Jr3oAzyaAaK2G5,0
Road to Joy - Bright-Side Mix,Peter Gabriel,226A9Lc8S0U701uxHZJgkI,0
I Don't Wanna Dance,The Harmony Group,3ZIHyyOifkIDqy9GygDTcZ,0
Down By The Lazy River,The Osmonds,49ZAeWd40u4py51DpjEY8p,2
Sheep,The Housemartins,0bOUZVeCPY1MYEuFIVMazJ,0
It's Over,Electric Light Orchestra,4vmTtO8qFF9StEVeQ1KftR,5
Like to Get to Know You Well,Howard Jones,4U5Te3C8adcnclsVqppxKy,0
Before the War,Carter The Unstoppable Sex Machine,5PSD7jWPxgcTy0DqQdWOoj,0
All That Jazz,Echo & the Bunnymen,5fBmcFulibrnnu091MmDHU,0
The Len Ganley Stance,Half Man Half Biscuit,50jkUIHrSOc2WNH8GbwmJb,1
"100 Days, 100 Nights",Sharon Jones & The Dap-Kings,03PkUC7cfsjFERRSPxK0Eh,5
Oh Stacey (Look What You've Done!),The Zutons,4Wc21WiC63LSsueEDka4hM,3
The Show Must Go On - 2011 Remastered Version,Pink Floyd,3UIcWg5VPB2cr5sN2trfBz,1
Lemon to a Knife Fight,The Wombats,3Q5Pc6K4UXJ0ke6YnklC1e,2
It's a Sin to Tell a Lie - Remastered,Fats Waller,7KzrDmGmzkJZyq2rZ5Zjey,1
Everybody's Changing,Keane,0yac0FPhLRH9i9lOng3f81,3
I'm On Fire,5000 Volts,2LKVqj0hkZsqQTOuWypM1c,2
Chattanooga Choo Choo,The Andrews Sisters with Orchestra,2UwPKOifPoXyveadBR4FKo,1
The Ballad of Frankie Lee and Judas Priest,Bob Dylan,1XXHPSNbmHgi8EJvO3yGyd,1
You Need Love,Muddy Waters,7kPohUfkgkASEgy20NQkUz,3
Break Away,The Beach Boys,1wEHSOXRBj1wa5O7WXU3B8,2
You See The Trouble With Me,Barry White,3O48gtvD20jxiNtT7tWr4C,2
You're Going To Lose That Girl - Remastered,The Beatles,05v14cMIEHtm9EFC65cLYq,3
Swing The Mood,Jive Bunny and the Mastermixers,3Aimpqxpvmz7jhJlNnEd5c,0
Fiction,Avenged Sevenfold,3b3eu3uMp1b9xPOHbfSwBi,3
Hey Rock and Roll,Showaddywaddy,5xQXzIybpfCjeADkRGxkcV,3
West Side Story (Original Broadway Cast): Act I: Maria,Leonard Bernstein,4UvnV6JS4anYldIsuCDeiB,1
West Side Story (Original Broadway Cast): Act I: Maria,Larry Kert,4UvnV6JS4anYldIsuCDeiB,1
West Side Story (Original Broadway Cast): Act I: Maria,West Side Story Original Broadway Cast,4UvnV6JS4anYldIsuCDeiB,1
Keep Young And Beautiful,Annie Lennox,6Xor86Ik5RjRPnwOSuHZxe,1
lippy kids,Elbow,3QwpseYtXPeqfTrx6KlVqZ,1
Strange Kind Of Woman,Deep Purple,0Q56LPrOBBRbh0XfyqbhXR,2
"Julie Ocean - 7"" Version",The Undertones,0SFHuNG28Ge5Sg7R5A2RCF,2
Green Man,Mark Owen,7hTpdOunjuiwrffcYaCNXL,0
I Love The Nightlife (Disco 'Round),Alicia Bridges,4zH6dB5VUvQxuPzy19zJqp,3
She Is Suffering - Remastered,Manic Street Preachers,55ol0W7FtPHP3cC8qXm1xU,3
The Bad Touch - Radio Edit,Bloodhound Gang,0jckTT80ACvOCPAonRuxO9,2
Who's Gonna Ride Your Wild Horses,U2,0JMrNW4xBb47f7AxBetgOf,0
One Night,Smiley Lewis,2VvfN0JUVlQLLRgiZT6ON6,1
Get Over You,Sophie Ellis-Bextor,0r8U4M18cn9WGWWlVIfQ7i,3
Nightrain,Guns N' Roses,2vNw57KPaYDzkyPxXYUORX,0
Moonlight Kiss,Raul Malo,4icaFKAJsjed3YUKF0uVFw,0
Christine,The House of Love,768hALxoNaIj1R01VHyg5z,3
Sweet Peony,Bobbie Gentry,3txtdn9QtLr5lxUIibZrqa,1
"Little Fluffy Clouds - 7"" Edit",The Orb,0SiXUBgqtFRk8rGKd0z3LH,2
Baby Face,Little Richard,5Ttwn2VJRE5cqj7SlyhieC,0
School Is Out,Gary U.S. Bonds,01GarP7Iim3fsxASclkEFW,1
Why Don't You Get a Job?,The Offspring,5JzF2iymNwCyFz9MTmojd0,0
The Gas Man Cometh,Flanders & Swann,6KGSH77AN335RK2rF4tLLX,1
"Why You Been Gone So Long, Pt. 1",Mickey Newbury,53UnXBzabUMyX3FpzRxSEd,0
Mayday,The Go! Team,4ivuQzVn4rgYOrw8GtUrPH,0
Walk Us UPTOWN,Elvis Costello And The Roots,4Rsptwl1Zpmv67dJdAeLKz,2
"La vida breve, Act II: Danza",Manuel de Falla,3h4elxYZdkZGsNEph9syV8,4
"La vida breve, Act II: Danza",Asturias Symphony Orchestra,3h4elxYZdkZGsNEph9syV8,4
"La vida breve, Act II: Danza",Maximiano Valdes,3h4elxYZdkZGsNEph9syV8,4
Sooner Or Later,World Party,5Ck8Y4UFuJdgZvOiy9a5NI,2
Hand in Glove - 2011 Remaster,The Smiths,2JZu2ny6Et9wFic99sMF7x,2
Long Live the Queen,Frank Turner,3aNOnyydCAgV9dBqYh2KZ4,0
Saltwater,Geowulf,2QSrwZ7iVknZgkfi4aD6cn,3
Out On The Floor - Single Version,Dobie Gray,1ytvqCx5h8JXsEv8rpVfmI,3
Roots Radical,Rancid,0LWkdUtorgGHr1bwT2C6tY,3
Take Out Some Insurance,Jimmy Reed,6pPMU0LFwBwt6XWUuP5kLq,1
Narcissus - Edit,Lazarus Kane,2EvdQAWgFaj2BwGM6VcSFC,3
Trouble with My Baby,Paloma Faith,5lYrBNSmKruket4FIGulKP,2
The Card Cheat - Remastered,The Clash,2zAwL5UwmqIh3JoKVkFvd8,3
The Other Man's Grass Is Always Greener,Petula Clark,1oqpdSW9YqEvZ4LRkQsXNq,5
If You Can't Stand The Heat,Bucks Fizz,7c50AA6EhbEDil9vyN65T9,2
Wanted Dead Or Alive,Bon Jovi,0oerlffJSzhRVvtDfLcp3N,0
I Love Myself Today,Bif Naked,7APZDX9M4xdlM6CCwfVrvs,2
Juicebox,The Strokes,430T9wNlVFTBqUQNJp013P,2
Dancing with Tears in My Eyes - 2009 Remaster,Ultravox,0eUZZXQq2obaF9dmJ1Wuwk,0
Super Trouper,ABBA,0J2p4KYdr6Mg4ET6JPlbe1,3
Bright Idea,Orson,2bNivLleNjHDgPonfchAfo,0
